nombre,apellido_1,apellido_2,dni,email,telefono,movil,fecha_nacimiento,curso,fecha_matriculacion,poblacion,provincia,calle,extension,asignatura,nota
Javier,Moya,Cabrera,1878676J,javier.moya.cabrera@gmail.com,952826030,600426709,1995-12-10,DevOps & Cloud Computing Full Stack,2023-10-31,Melque de Cercos,Segovia,Dulcinea,59 1Der.,Docker,7
Javier,Moya,Cabrera,1878676J,javier.moya.cabrera@gmail.com,952826030,600426709,1995-12-10,DevOps & Cloud Computing Full Stack,2023-10-31,Melque de Cercos,Segovia,Dulcinea,59 1Der.,Base Linux,3
Javier,Moya,Cabrera,1878676J,javier.moya.cabrera@gmail.com,952826030,600426709,1995-12-10,DevOps & Cloud Computing Full Stack,2023-10-31,Melque de Cercos,Segovia,Dulcinea,59 1Der.,Introducción Despliegue en Servidores,0
Javier,Moya,Cabrera,1878676J,javier.moya.cabrera@gmail.com,952826030,600426709,1995-12-10,DevOps & Cloud Computing Full Stack,2023-10-31,Melque de Cercos,Segovia,Dulcinea,59 1Der.,Python,2
Javier,Moya,Cabrera,1878676J,javier.moya.cabrera@gmail.com,952826030,600426709,1995-12-10,DevOps & Cloud Computing Full Stack,2023-10-31,Melque de Cercos,Segovia,Dulcinea,59 1Der.,Plataformas Cloud y Kubernetes,7
Iker,Ortiz,Aguilar,8856695Q,iker.ortiz.aguilar@gmail.com,929630779,627824480,2000-11-02,Desarrollo Web Full Stack,2023-10-06,Santa Cruz de la Sierra,Cáceres,Constitución,3 4A,Prompt Engineering,4
Iker,Ortiz,Aguilar,8856695Q,iker.ortiz.aguilar@gmail.com,929630779,627824480,2000-11-02,Desarrollo Web Full Stack,2023-10-06,Santa Cruz de la Sierra,Cáceres,Constitución,3 4A,Git & GitHub,0
Iker,Ortiz,Aguilar,8856695Q,iker.ortiz.aguilar@gmail.com,929630779,627824480,2000-11-02,Desarrollo Web Full Stack,2023-10-06,Santa Cruz de la Sierra,Cáceres,Constitución,3 4A,"Fundamentos de Web: HTML5, CSS3",9
Iker,Ortiz,Aguilar,8856695Q,iker.ortiz.aguilar@gmail.com,929630779,627824480,2000-11-02,Desarrollo Web Full Stack,2023-10-06,Santa Cruz de la Sierra,Cáceres,Constitución,3 4A,Modelado de datos & SQL,8
Iker,Ortiz,Aguilar,8856695Q,iker.ortiz.aguilar@gmail.com,929630779,627824480,2000-11-02,Desarrollo Web Full Stack,2023-10-06,Santa Cruz de la Sierra,Cáceres,Constitución,3 4A,Introducción a JavaScript,0
Iker,Ortiz,Aguilar,8856695Q,iker.ortiz.aguilar@gmail.com,929630779,627824480,2000-11-02,Desarrollo Web Full Stack,2023-10-06,Santa Cruz de la Sierra,Cáceres,Constitución,3 4A,Fundamentos de React,10
Iker,Ortiz,Aguilar,8856695Q,iker.ortiz.aguilar@gmail.com,929630779,627824480,2000-11-02,Desarrollo Web Full Stack,2023-10-06,Santa Cruz de la Sierra,Cáceres,Constitución,3 4A,Desarrollo frontend con JavaScript,2
Iker,Ortiz,Aguilar,8856695Q,iker.ortiz.aguilar@gmail.com,929630779,627824480,2000-11-02,Desarrollo Web Full Stack,2023-10-06,Santa Cruz de la Sierra,Cáceres,Constitución,3 4A,Web Components,1
Iker,Ortiz,Aguilar,8856695Q,iker.ortiz.aguilar@gmail.com,929630779,627824480,2000-11-02,Desarrollo Web Full Stack,2023-10-06,Santa Cruz de la Sierra,Cáceres,Constitución,3 4A,Frontend PRO,0
Iker,Ortiz,Aguilar,8856695Q,iker.ortiz.aguilar@gmail.com,929630779,627824480,2000-11-02,Desarrollo Web Full Stack,2023-10-06,Santa Cruz de la Sierra,Cáceres,Constitución,3 4A,Testing con JavaScript,5
Marcos,Vazquez,Cortes,8450946X,marcos.vazquez.cortes@gmail.com,925297066,633260444,1998-12-11,Marketing Digital y Análisis de Datos,2023-10-02,Campos del Río,Murcia,Monjas,30 4Izq.,Ecommerce – Plan de desarrollo y Estrategia,5
Marcos,Vazquez,Cortes,8450946X,marcos.vazquez.cortes@gmail.com,925297066,633260444,1998-12-11,Marketing Digital y Análisis de Datos,2023-10-02,Campos del Río,Murcia,Monjas,30 4Izq.,SEO – Posicionamiento en buscadores,2
Marcos,Vazquez,Cortes,8450946X,marcos.vazquez.cortes@gmail.com,925297066,633260444,1998-12-11,Marketing Digital y Análisis de Datos,2023-10-02,Campos del Río,Murcia,Monjas,30 4Izq.,"SEM, PPC, Display & Social Ads",3
Marcos,Vazquez,Cortes,8450946X,marcos.vazquez.cortes@gmail.com,925297066,633260444,1998-12-11,Marketing Digital y Análisis de Datos,2023-10-02,Campos del Río,Murcia,Monjas,30 4Izq.,Email Marketing,8
Sebastian,Alonso,Moya,5722899Q,sebastian.alonso.moya@gmail.com,940972526,650740631,2006-06-26,Aprende a Programar desde Cero,2023-10-25,Cisneros,Palencia,Francisco de Goya,6 3B,Fundamentos de programación,5
Sebastian,Alonso,Moya,5722899Q,sebastian.alonso.moya@gmail.com,940972526,650740631,2006-06-26,Aprende a Programar desde Cero,2023-10-25,Cisneros,Palencia,Francisco de Goya,6 3B,Introducción a Python,3
Sebastian,Alonso,Moya,5722899Q,sebastian.alonso.moya@gmail.com,940972526,650740631,2006-06-26,Aprende a Programar desde Cero,2023-10-25,Cisneros,Palencia,Francisco de Goya,6 3B,Introducción a Java,6
Sebastian,Alonso,Moya,5722899Q,sebastian.alonso.moya@gmail.com,940972526,650740631,2006-06-26,Aprende a Programar desde Cero,2023-10-25,Cisneros,Palencia,Francisco de Goya,6 3B,Prompt Engineering,7
Daniela,Soto,Moya,2441544W,daniela.soto.moya@gmail.com,997641528,624046234,1991-05-12,Desarrollo Web Full Stack,2023-09-30,Itero de la Vega,Palencia,Concepción Arenal,41 2A,Prompt Engineering,1
Daniela,Soto,Moya,2441544W,daniela.soto.moya@gmail.com,997641528,624046234,1991-05-12,Desarrollo Web Full Stack,2023-09-30,Itero de la Vega,Palencia,Concepción Arenal,41 2A,Git & GitHub,9
Daniela,Soto,Moya,2441544W,daniela.soto.moya@gmail.com,997641528,624046234,1991-05-12,Desarrollo Web Full Stack,2023-09-30,Itero de la Vega,Palencia,Concepción Arenal,41 2A,"Fundamentos de Web: HTML5, CSS3",9
Daniela,Soto,Moya,2441544W,daniela.soto.moya@gmail.com,997641528,624046234,1991-05-12,Desarrollo Web Full Stack,2023-09-30,Itero de la Vega,Palencia,Concepción Arenal,41 2A,Modelado de datos & SQL,8
Daniela,Soto,Moya,2441544W,daniela.soto.moya@gmail.com,997641528,624046234,1991-05-12,Desarrollo Web Full Stack,2023-09-30,Itero de la Vega,Palencia,Concepción Arenal,41 2A,Introducción a JavaScript,2
Daniela,Soto,Moya,2441544W,daniela.soto.moya@gmail.com,997641528,624046234,1991-05-12,Desarrollo Web Full Stack,2023-09-30,Itero de la Vega,Palencia,Concepción Arenal,41 2A,Fundamentos de React,3
Daniela,Soto,Moya,2441544W,daniela.soto.moya@gmail.com,997641528,624046234,1991-05-12,Desarrollo Web Full Stack,2023-09-30,Itero de la Vega,Palencia,Concepción Arenal,41 2A,Desarrollo frontend con JavaScript,9
Daniela,Soto,Moya,2441544W,daniela.soto.moya@gmail.com,997641528,624046234,1991-05-12,Desarrollo Web Full Stack,2023-09-30,Itero de la Vega,Palencia,Concepción Arenal,41 2A,Web Components,0
Daniela,Soto,Moya,2441544W,daniela.soto.moya@gmail.com,997641528,624046234,1991-05-12,Desarrollo Web Full Stack,2023-09-30,Itero de la Vega,Palencia,Concepción Arenal,41 2A,Frontend PRO,10
Daniela,Soto,Moya,2441544W,daniela.soto.moya@gmail.com,997641528,624046234,1991-05-12,Desarrollo Web Full Stack,2023-09-30,Itero de la Vega,Palencia,Concepción Arenal,41 2A,Testing con JavaScript,5
Tomas,Guerrero,Pastor,9940824V,tomas.guerrero.pastor@gmail.com,952725867,651956425,1993-04-25,DevOps & Cloud Computing Full Stack,2023-10-14,"Vall d'Uixó, la",Castellón/Castelló,Mariana Pineda,4 4A,Docker,9
Tomas,Guerrero,Pastor,9940824V,tomas.guerrero.pastor@gmail.com,952725867,651956425,1993-04-25,DevOps & Cloud Computing Full Stack,2023-10-14,"Vall d'Uixó, la",Castellón/Castelló,Mariana Pineda,4 4A,Base Linux,0
Tomas,Guerrero,Pastor,9940824V,tomas.guerrero.pastor@gmail.com,952725867,651956425,1993-04-25,DevOps & Cloud Computing Full Stack,2023-10-14,"Vall d'Uixó, la",Castellón/Castelló,Mariana Pineda,4 4A,Introducción Despliegue en Servidores,0
Tomas,Guerrero,Pastor,9940824V,tomas.guerrero.pastor@gmail.com,952725867,651956425,1993-04-25,DevOps & Cloud Computing Full Stack,2023-10-14,"Vall d'Uixó, la",Castellón/Castelló,Mariana Pineda,4 4A,Python,10
Tomas,Guerrero,Pastor,9940824V,tomas.guerrero.pastor@gmail.com,952725867,651956425,1993-04-25,DevOps & Cloud Computing Full Stack,2023-10-14,"Vall d'Uixó, la",Castellón/Castelló,Mariana Pineda,4 4A,Plataformas Cloud y Kubernetes,1
Jose antonio,Caballero,Lorenzo,3364282A,jose antonio.caballero.lorenzo@gmail.com,996954096,659509163,1999-06-14,Desarrollo Web Full Stack,2023-10-30,Valfermoso de Tajuña,Guadalajara,Reina Sofía,72 1Izq.,Prompt Engineering,1
Jose antonio,Caballero,Lorenzo,3364282A,jose antonio.caballero.lorenzo@gmail.com,996954096,659509163,1999-06-14,Desarrollo Web Full Stack,2023-10-30,Valfermoso de Tajuña,Guadalajara,Reina Sofía,72 1Izq.,Git & GitHub,9
Jose antonio,Caballero,Lorenzo,3364282A,jose antonio.caballero.lorenzo@gmail.com,996954096,659509163,1999-06-14,Desarrollo Web Full Stack,2023-10-30,Valfermoso de Tajuña,Guadalajara,Reina Sofía,72 1Izq.,"Fundamentos de Web: HTML5, CSS3",8
Jose antonio,Caballero,Lorenzo,3364282A,jose antonio.caballero.lorenzo@gmail.com,996954096,659509163,1999-06-14,Desarrollo Web Full Stack,2023-10-30,Valfermoso de Tajuña,Guadalajara,Reina Sofía,72 1Izq.,Modelado de datos & SQL,10
Jose antonio,Caballero,Lorenzo,3364282A,jose antonio.caballero.lorenzo@gmail.com,996954096,659509163,1999-06-14,Desarrollo Web Full Stack,2023-10-30,Valfermoso de Tajuña,Guadalajara,Reina Sofía,72 1Izq.,Introducción a JavaScript,10
Jose antonio,Caballero,Lorenzo,3364282A,jose antonio.caballero.lorenzo@gmail.com,996954096,659509163,1999-06-14,Desarrollo Web Full Stack,2023-10-30,Valfermoso de Tajuña,Guadalajara,Reina Sofía,72 1Izq.,Fundamentos de React,1
Jose antonio,Caballero,Lorenzo,3364282A,jose antonio.caballero.lorenzo@gmail.com,996954096,659509163,1999-06-14,Desarrollo Web Full Stack,2023-10-30,Valfermoso de Tajuña,Guadalajara,Reina Sofía,72 1Izq.,Desarrollo frontend con JavaScript,3
Jose antonio,Caballero,Lorenzo,3364282A,jose antonio.caballero.lorenzo@gmail.com,996954096,659509163,1999-06-14,Desarrollo Web Full Stack,2023-10-30,Valfermoso de Tajuña,Guadalajara,Reina Sofía,72 1Izq.,Web Components,9
Jose antonio,Caballero,Lorenzo,3364282A,jose antonio.caballero.lorenzo@gmail.com,996954096,659509163,1999-06-14,Desarrollo Web Full Stack,2023-10-30,Valfermoso de Tajuña,Guadalajara,Reina Sofía,72 1Izq.,Frontend PRO,3
Jose antonio,Caballero,Lorenzo,3364282A,jose antonio.caballero.lorenzo@gmail.com,996954096,659509163,1999-06-14,Desarrollo Web Full Stack,2023-10-30,Valfermoso de Tajuña,Guadalajara,Reina Sofía,72 1Izq.,Testing con JavaScript,5
Ana maria,Castro,Marin,4706962N,ana maria.castro.marin@gmail.com,920996787,603715888,1991-04-02,Ciberseguridad Full Stack,2023-09-25,Zerain,Gipuzkoa,España,6 1D,Productividad,7
Ana maria,Castro,Marin,4706962N,ana maria.castro.marin@gmail.com,920996787,603715888,1991-04-02,Ciberseguridad Full Stack,2023-09-25,Zerain,Gipuzkoa,España,6 1D,Networking,9
Ana maria,Castro,Marin,4706962N,ana maria.castro.marin@gmail.com,920996787,603715888,1991-04-02,Ciberseguridad Full Stack,2023-09-25,Zerain,Gipuzkoa,España,6 1D,Linux,1
Ana maria,Castro,Marin,4706962N,ana maria.castro.marin@gmail.com,920996787,603715888,1991-04-02,Ciberseguridad Full Stack,2023-09-25,Zerain,Gipuzkoa,España,6 1D,Python,3
Ana maria,Castro,Marin,4706962N,ana maria.castro.marin@gmail.com,920996787,603715888,1991-04-02,Ciberseguridad Full Stack,2023-09-25,Zerain,Gipuzkoa,España,6 1D,Docker,2
Ana maria,Castro,Marin,4706962N,ana maria.castro.marin@gmail.com,920996787,603715888,1991-04-02,Ciberseguridad Full Stack,2023-09-25,Zerain,Gipuzkoa,España,6 1D,Ciberseguridad enfocada en Pentesting,6
Ana maria,Castro,Marin,4706962N,ana maria.castro.marin@gmail.com,920996787,603715888,1991-04-02,Ciberseguridad Full Stack,2023-09-25,Zerain,Gipuzkoa,España,6 1D,Desarrollo seguro de aplicaciones,10
Alba,Gonzalez,Rivera,8686222L,alba.gonzalez.rivera@gmail.com,985743189,689706559,1991-10-10,Aprende a Programar desde Cero,2023-11-02,Lebrija,Sevilla,Clara Campoamor,39 1Der.,Fundamentos de programación,3
Alba,Gonzalez,Rivera,8686222L,alba.gonzalez.rivera@gmail.com,985743189,689706559,1991-10-10,Aprende a Programar desde Cero,2023-11-02,Lebrija,Sevilla,Clara Campoamor,39 1Der.,Introducción a Python,3
Alba,Gonzalez,Rivera,8686222L,alba.gonzalez.rivera@gmail.com,985743189,689706559,1991-10-10,Aprende a Programar desde Cero,2023-11-02,Lebrija,Sevilla,Clara Campoamor,39 1Der.,Introducción a Java,5
Alba,Gonzalez,Rivera,8686222L,alba.gonzalez.rivera@gmail.com,985743189,689706559,1991-10-10,Aprende a Programar desde Cero,2023-11-02,Lebrija,Sevilla,Clara Campoamor,39 1Der.,Prompt Engineering,8
Clara,Guerrero,Blanco,3395437Q,clara.guerrero.blanco@gmail.com,920898699,615671907,2017-02-28,Desarrollo Web Full Stack,2023-09-21,Santoña,Cantabria,Isabel la Católica,74 4Izq.,Prompt Engineering,10
Clara,Guerrero,Blanco,3395437Q,clara.guerrero.blanco@gmail.com,920898699,615671907,2017-02-28,Desarrollo Web Full Stack,2023-09-21,Santoña,Cantabria,Isabel la Católica,74 4Izq.,Git & GitHub,2
Clara,Guerrero,Blanco,3395437Q,clara.guerrero.blanco@gmail.com,920898699,615671907,2017-02-28,Desarrollo Web Full Stack,2023-09-21,Santoña,Cantabria,Isabel la Católica,74 4Izq.,"Fundamentos de Web: HTML5, CSS3",1
Clara,Guerrero,Blanco,3395437Q,clara.guerrero.blanco@gmail.com,920898699,615671907,2017-02-28,Desarrollo Web Full Stack,2023-09-21,Santoña,Cantabria,Isabel la Católica,74 4Izq.,Modelado de datos & SQL,8
Clara,Guerrero,Blanco,3395437Q,clara.guerrero.blanco@gmail.com,920898699,615671907,2017-02-28,Desarrollo Web Full Stack,2023-09-21,Santoña,Cantabria,Isabel la Católica,74 4Izq.,Introducción a JavaScript,5
Clara,Guerrero,Blanco,3395437Q,clara.guerrero.blanco@gmail.com,920898699,615671907,2017-02-28,Desarrollo Web Full Stack,2023-09-21,Santoña,Cantabria,Isabel la Católica,74 4Izq.,Fundamentos de React,4
Clara,Guerrero,Blanco,3395437Q,clara.guerrero.blanco@gmail.com,920898699,615671907,2017-02-28,Desarrollo Web Full Stack,2023-09-21,Santoña,Cantabria,Isabel la Católica,74 4Izq.,Desarrollo frontend con JavaScript,2
Clara,Guerrero,Blanco,3395437Q,clara.guerrero.blanco@gmail.com,920898699,615671907,2017-02-28,Desarrollo Web Full Stack,2023-09-21,Santoña,Cantabria,Isabel la Católica,74 4Izq.,Web Components,0
Clara,Guerrero,Blanco,3395437Q,clara.guerrero.blanco@gmail.com,920898699,615671907,2017-02-28,Desarrollo Web Full Stack,2023-09-21,Santoña,Cantabria,Isabel la Católica,74 4Izq.,Frontend PRO,6
Clara,Guerrero,Blanco,3395437Q,clara.guerrero.blanco@gmail.com,920898699,615671907,2017-02-28,Desarrollo Web Full Stack,2023-09-21,Santoña,Cantabria,Isabel la Católica,74 4Izq.,Testing con JavaScript,2
Monica,Caballero,Morales,7658536L,monica.caballero.morales@gmail.com,926943328,697075412,2015-11-25,DevOps & Cloud Computing Full Stack,2023-10-05,Humilladero,Málaga,Gloria Fuertes,9 2A,Docker,5
Monica,Caballero,Morales,7658536L,monica.caballero.morales@gmail.com,926943328,697075412,2015-11-25,DevOps & Cloud Computing Full Stack,2023-10-05,Humilladero,Málaga,Gloria Fuertes,9 2A,Base Linux,6
Monica,Caballero,Morales,7658536L,monica.caballero.morales@gmail.com,926943328,697075412,2015-11-25,DevOps & Cloud Computing Full Stack,2023-10-05,Humilladero,Málaga,Gloria Fuertes,9 2A,Python,4
Monica,Caballero,Morales,7658536L,monica.caballero.morales@gmail.com,926943328,697075412,2015-11-25,DevOps & Cloud Computing Full Stack,2023-10-05,Humilladero,Málaga,Gloria Fuertes,9 2A,Plataformas Cloud y Kubernetes,7
Martina,Gimenez,Lorenzo,8650111H,martina.gimenez.lorenzo@gmail.com,992797005,660225366,2010-08-06,Desarrollo Web Full Stack,2023-09-30,Rianxo,"Coruña, A",Hernán Cortés,44 1Izq.,Prompt Engineering,0
Martina,Gimenez,Lorenzo,8650111H,martina.gimenez.lorenzo@gmail.com,992797005,660225366,2010-08-06,Desarrollo Web Full Stack,2023-09-30,Rianxo,"Coruña, A",Hernán Cortés,44 1Izq.,Git & GitHub,3
Martina,Gimenez,Lorenzo,8650111H,martina.gimenez.lorenzo@gmail.com,992797005,660225366,2010-08-06,Desarrollo Web Full Stack,2023-09-30,Rianxo,"Coruña, A",Hernán Cortés,44 1Izq.,"Fundamentos de Web: HTML5, CSS3",5
Martina,Gimenez,Lorenzo,8650111H,martina.gimenez.lorenzo@gmail.com,992797005,660225366,2010-08-06,Desarrollo Web Full Stack,2023-09-30,Rianxo,"Coruña, A",Hernán Cortés,44 1Izq.,Modelado de datos & SQL,6
Martina,Gimenez,Lorenzo,8650111H,martina.gimenez.lorenzo@gmail.com,992797005,660225366,2010-08-06,Desarrollo Web Full Stack,2023-09-30,Rianxo,"Coruña, A",Hernán Cortés,44 1Izq.,Introducción a JavaScript,10
Martina,Gimenez,Lorenzo,8650111H,martina.gimenez.lorenzo@gmail.com,992797005,660225366,2010-08-06,Desarrollo Web Full Stack,2023-09-30,Rianxo,"Coruña, A",Hernán Cortés,44 1Izq.,Fundamentos de React,4
Martina,Gimenez,Lorenzo,8650111H,martina.gimenez.lorenzo@gmail.com,992797005,660225366,2010-08-06,Desarrollo Web Full Stack,2023-09-30,Rianxo,"Coruña, A",Hernán Cortés,44 1Izq.,Web Components,5
Martina,Gimenez,Lorenzo,8650111H,martina.gimenez.lorenzo@gmail.com,992797005,660225366,2010-08-06,Desarrollo Web Full Stack,2023-09-30,Rianxo,"Coruña, A",Hernán Cortés,44 1Izq.,Frontend PRO,5
Martina,Gimenez,Lorenzo,8650111H,martina.gimenez.lorenzo@gmail.com,992797005,660225366,2010-08-06,Desarrollo Web Full Stack,2023-09-30,Rianxo,"Coruña, A",Hernán Cortés,44 1Izq.,Testing con JavaScript,4
Lucia,Muñoz,Lozano,8898495W,lucia.muñoz.lozano@gmail.com,995543862,687331032,2001-01-06,Desarrollo de Apps Móviles Full Stack,2023-10-25,Urueñas,Segovia,Sol,29 2Izq.,Swift desde 0,5
Lucia,Muñoz,Lozano,8898495W,lucia.muñoz.lozano@gmail.com,995543862,687331032,2001-01-06,Desarrollo de Apps Móviles Full Stack,2023-10-25,Urueñas,Segovia,Sol,29 2Izq.,Swift & Storyboards,10
Lucia,Muñoz,Lozano,8898495W,lucia.muñoz.lozano@gmail.com,995543862,687331032,2001-01-06,Desarrollo de Apps Móviles Full Stack,2023-10-25,Urueñas,Segovia,Sol,29 2Izq.,Kotlin desde cero,6
Lucia,Muñoz,Lozano,8898495W,lucia.muñoz.lozano@gmail.com,995543862,687331032,2001-01-06,Desarrollo de Apps Móviles Full Stack,2023-10-25,Urueñas,Segovia,Sol,29 2Izq.,Kotlin Avanzado,4
Lucia,Muñoz,Lozano,8898495W,lucia.muñoz.lozano@gmail.com,995543862,687331032,2001-01-06,Desarrollo de Apps Móviles Full Stack,2023-10-25,Urueñas,Segovia,Sol,29 2Izq.,Modelado de datos & SQL,5
Lucia,Muñoz,Lozano,8898495W,lucia.muñoz.lozano@gmail.com,995543862,687331032,2001-01-06,Desarrollo de Apps Móviles Full Stack,2023-10-25,Urueñas,Segovia,Sol,29 2Izq.,Introducción a GNU/Linux,4
Lucia,Muñoz,Lozano,8898495W,lucia.muñoz.lozano@gmail.com,995543862,687331032,2001-01-06,Desarrollo de Apps Móviles Full Stack,2023-10-25,Urueñas,Segovia,Sol,29 2Izq.,Fundamentos de Autolayout,6
Lucia,Muñoz,Lozano,8898495W,lucia.muñoz.lozano@gmail.com,995543862,687331032,2001-01-06,Desarrollo de Apps Móviles Full Stack,2023-10-25,Urueñas,Segovia,Sol,29 2Izq.,Arquitectura y código de calidad,10
Lucia,Muñoz,Lozano,8898495W,lucia.muñoz.lozano@gmail.com,995543862,687331032,2001-01-06,Desarrollo de Apps Móviles Full Stack,2023-10-25,Urueñas,Segovia,Sol,29 2Izq.,Fundamentos de ConstraintLayout,2
Alfredo,Velasco,Fernandez,1241777F,alfredo.velasco.fernandez@gmail.com,975951646,677863221,2005-06-17,Desarrollo de Apps Móviles Full Stack,2023-09-19,Almàssera,Valencia/València,Rosalía de Castro,5 3Der.,Swift desde 0,5
Alfredo,Velasco,Fernandez,1241777F,alfredo.velasco.fernandez@gmail.com,975951646,677863221,2005-06-17,Desarrollo de Apps Móviles Full Stack,2023-09-19,Almàssera,Valencia/València,Rosalía de Castro,5 3Der.,Swift & Storyboards,6
Alfredo,Velasco,Fernandez,1241777F,alfredo.velasco.fernandez@gmail.com,975951646,677863221,2005-06-17,Desarrollo de Apps Móviles Full Stack,2023-09-19,Almàssera,Valencia/València,Rosalía de Castro,5 3Der.,Kotlin desde cero,8
Alfredo,Velasco,Fernandez,1241777F,alfredo.velasco.fernandez@gmail.com,975951646,677863221,2005-06-17,Desarrollo de Apps Móviles Full Stack,2023-09-19,Almàssera,Valencia/València,Rosalía de Castro,5 3Der.,Kotlin Avanzado,9
Alfredo,Velasco,Fernandez,1241777F,alfredo.velasco.fernandez@gmail.com,975951646,677863221,2005-06-17,Desarrollo de Apps Móviles Full Stack,2023-09-19,Almàssera,Valencia/València,Rosalía de Castro,5 3Der.,Modelado de datos & SQL,7
Alfredo,Velasco,Fernandez,1241777F,alfredo.velasco.fernandez@gmail.com,975951646,677863221,2005-06-17,Desarrollo de Apps Móviles Full Stack,2023-09-19,Almàssera,Valencia/València,Rosalía de Castro,5 3Der.,Introducción a GNU/Linux,2
Alfredo,Velasco,Fernandez,1241777F,alfredo.velasco.fernandez@gmail.com,975951646,677863221,2005-06-17,Desarrollo de Apps Móviles Full Stack,2023-09-19,Almàssera,Valencia/València,Rosalía de Castro,5 3Der.,Fundamentos de Autolayout,10
Alfredo,Velasco,Fernandez,1241777F,alfredo.velasco.fernandez@gmail.com,975951646,677863221,2005-06-17,Desarrollo de Apps Móviles Full Stack,2023-09-19,Almàssera,Valencia/València,Rosalía de Castro,5 3Der.,Arquitectura y código de calidad,5
